DATE CHECKED,ORG NAME,EIN,STATUS,EXPIRATION DATE,SOURCE,NOTES
7/21/2026,N O A S Ark Inc,581960833,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=N O A S Ark Inc / N O A S Ark
7/21/2026,Ending Gospel Poverty Foundation Inc,933689537,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Ending Gospel Poverty Foundation Inc / Ending Gospel Poverty Foundation
7/21/2026,Next Generation Men And Women Inc,471865064,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Next Generation Men And Women Inc / Next Generation Men And Women
7/21/2026,Atlanta Resource Foundation Inc,581895227,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Atlanta Resource Foundation Inc / Atlanta Resource Foundation
7/21/2026,Steward Center For Palliative Care,510545338,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Steward Center For Palliative Care
7/21/2026,Saved By Grace Glynn,820797090,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Saved By Grace Glynn
7/21/2026,Net Works Cooperative Ministry Inc,311836042,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Net Works Cooperative Ministry Inc / Net Works Cooperative Ministry
7/21/2026,Spark Reproductive Justice Now Inc,581872316,Delinquent,3/3/2012,https://verify.sos.ga.gov/verification/Details.aspx?result=280ae3ac-89d7-4caf-bbfd-eef7dcd53ddf,"Georgia status: Lapsed; matched name: Spark Reproductive Justice Now!, Inc."
7/21/2026,Wheat Street Charitable Foundation Inc,582076764,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Wheat Street Charitable Foundation Inc / Wheat Street Charitable Foundation
7/21/2026,National Spay Alliance Foundation — Pam Pierce Mbr,465460727,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=National Spay Alliance Foundation — Pam Pierce Mbr
7/21/2026,Heather Ivy Society,823635896,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Heather Ivy Society
7/21/2026,Greenbriar Childrens Center Inc,580619033,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Greenbriar Childrens Center Inc / Greenbriar Childrens Center
7/21/2026,Canopy Life International Inc,472207010,Current,12/28/2027,https://verify.sos.ga.gov/verification/Details.aspx?result=d6fe88f5-0c46-40ec-8a91-248e04f533b0,Georgia status: Active; matched name: Canopy Life International Inc
7/21/2026,Third Lens Corporation,270670656,Upcoming Filing,8/5/2026,https://verify.sos.ga.gov/verification/Details.aspx?result=6b485692-8453-441b-ac1a-1e257349690d,Georgia status: Active; matched name: Third Lens Corporation
7/21/2026,Alyn Scholarship Fund Inc,462082203,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Alyn Scholarship Fund Inc / Alyn Scholarship Fund
7/21/2026,Interface Ministries Inc,581970866,Current,6/23/2027,https://verify.sos.ga.gov/verification/Details.aspx?result=491c6c64-cea8-4dcd-9e14-abfbc81b1f3f,"Georgia status: Active; matched name: InterFACE Ministries, Inc."
7/21/2026,Family Connection Of Columbia County Inc — Columbia County Community Connectio,582658852,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Family Connection Of Columbia County Inc — Columbia County Community Connectio
7/21/2026,Arlington Christian School Inc,582095546,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Arlington Christian School Inc / Arlington Christian School
7/21/2026,Daytona Beach Elderly Housing Inc,581894619,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Daytona Beach Elderly Housing Inc / Daytona Beach Elderly Housing
7/21/2026,Greater Augusta Arts Council Inc,586074146,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Greater Augusta Arts Council Inc / Greater Augusta Arts Council
7/21/2026,Greater Columbus Sports & Events Council Inc,311534813,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Greater Columbus Sports & Events Council Inc / Greater Columbus Sports & Events Council
7/21/2026,United Way Of Northeast Georgia Inc,586008133,Current,4/4/2027,https://verify.sos.ga.gov/verification/Details.aspx?result=8cf6e3ea-4a80-45c9-90ee-3b25e3195abb,Georgia status: Active; matched name: United Way Of Northeast Georgia
7/21/2026,Peach Association For The Intellectual Disabled Inc,581111488,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Peach Association For The Intellectual Disabled Inc / Peach Association For The Intellectual Disabled
7/21/2026,Tift Area Young Mens Christian Association,582383631,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Tift Area Young Mens Christian Association
7/21/2026,House Of Hope Refuge Of Love Inc,822224796,Delinquent,6/3/2022,https://verify.sos.ga.gov/verification/Details.aspx?result=9dcf2091-7d61-4382-97dd-1eddc543e633,Georgia status: Expired; matched name: House of Hope Refuge of Love
7/21/2026,The Lafayette Society Forperforming Arts Inc,581415019,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=The Lafayette Society Forperforming Arts Inc / Lafayette Society Forperforming Arts Inc / The Lafayette Society Forperforming Arts
7/21/2026,Alabama Christian Housing Inc,630788730,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Alabama Christian Housing Inc / Alabama Christian Housing
7/21/2026,Ambassadors For Christ International Usa Inc,581303476,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Ambassadors For Christ International Usa Inc / Ambassadors For Christ International Usa
7/21/2026,Future Church Ministries Inc,991353339,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Future Church Ministries Inc / Future Church Ministries
7/21/2026,Panther Athletic Booster Club,582321767,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Panther Athletic Booster Club
7/21/2026,Ag Rhodes Property Holdings,881133358,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Ag Rhodes Property Holdings
7/21/2026,Barrow Ministry Village Inc,455629676,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Barrow Ministry Village Inc / Barrow Ministry Village
7/21/2026,Tift County Residential Housing Corporation,581817915,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Tift County Residential Housing Corporation / Tift County Residential Housing
7/21/2026,Champions Community Foundation Inc,472058404,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Champions Community Foundation Inc / Champions Community Foundation
7/21/2026,Hambidge Center For Creative Arts & Sciences Inc,586001278,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Hambidge Center For Creative Arts & Sciences Inc / Hambidge Center For Creative Arts & Sciences
7/21/2026,Refuge Coffee Inc,471572898,Delinquent,2/28/2023,https://verify.sos.ga.gov/verification/Details.aspx?result=4ccf9d19-1ff9-451c-aac2-34e394b4f81f,Georgia status: Expired; matched name: Refuge Coffee Inc
7/21/2026,Whispering Hope Womens Resource & Pregnancy Center Inc,582223407,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Whispering Hope Womens Resource & Pregnancy Center Inc / Whispering Hope Womens Resource & Pregnancy Center
7/21/2026,Vision Sso Inc,453930018,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Vision Sso Inc / Vision Sso
7/21/2026,Collective Renaissance Guild,800318694,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Collective Renaissance Guild
7/21/2026,Athens Bulldog Swim Club Inc,581869533,Closed,4/1/2000,https://verify.sos.ga.gov/verification/Details.aspx?result=27e27ae4-348e-479b-9aaa-972ca92e78bb,"Georgia status: Registration Terminated; matched name: Athens Bulldog Swim Club, Inc."
7/21/2026,Inman Park Cooperative Preschool Inc,581449533,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Inman Park Cooperative Preschool Inc / Inman Park Cooperative Preschool
7/21/2026,Midtown Assistance Center Inc,581837117,Current,2/17/2028,https://verify.sos.ga.gov/verification/Details.aspx?result=819f05db-65de-4e3a-9d48-dc71600f3d10,"Georgia status: Active; matched name: Midtown Assistance Center, Inc."
7/21/2026,Cares Community Assistance Resources & Emer Svcs Pickens Co 1,201056579,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Cares Community Assistance Resources & Emer Svcs Pickens Co 1
7/21/2026,Andersonville Baptist Seminary Inc,581989996,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Andersonville Baptist Seminary Inc / Andersonville Baptist Seminary
7/21/2026,Berean Community Development Corporation,582665243,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Berean Community Development Corporation / Berean Community Development
7/21/2026,Breathestrong Cf Inc,264020016,Current,3/31/2028,https://verify.sos.ga.gov/verification/Details.aspx?result=c3c0157e-6538-465b-81b1-b2120af9f7a7,Georgia status: Active; matched name: BreatheStrong CF
7/21/2026,Theta Xi Foundation,436049500,Current,7/13/2027,https://verify.sos.ga.gov/verification/Details.aspx?result=3d52be96-37da-4152-9702-e58022feaa78,Georgia status: Active; matched name: Theta Xi Foundation
7/21/2026,Foundation For Rhodes Homes Inc,421596185,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Foundation For Rhodes Homes Inc / Foundation For Rhodes Homes
7/21/2026,U Turns Inc,202442876,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=U Turns Inc / U Turns
7/21/2026,Piedmont Athens Regional Foundation Inc,581978389,Current,4/20/2028,https://verify.sos.ga.gov/verification/Details.aspx?result=0188c622-b3be-4a43-95d2-ce8f1776fe33,"Georgia status: Active; matched name: Piedmont Athens Regional Foundation, Inc."
7/21/2026,Vna Of Greater Tift Inc,581486466,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Vna Of Greater Tift Inc / Vna Of Greater Tift
7/21/2026,Georgia Interscholastic Cycling League,815441679,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Georgia Interscholastic Cycling League
7/21/2026,National Society Of The Colonial Dames Of America In The State Of G,237158393,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=National Society Of The Colonial Dames Of America In The State Of G
7/21/2026,Byelorussian Mission Inc,571187814,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Byelorussian Mission Inc / Byelorussian Mission
7/21/2026,Liberty House Of Albany Inc,581454465,Current,6/26/2028,https://verify.sos.ga.gov/verification/Details.aspx?result=efa91d35-bbca-495a-9ba3-6c22bbe72bd8,"Georgia status: Active; matched name: Liberty House Of Albany, Inc."
7/21/2026,Emanuel County Child Abuse Prevention Center Inc — Sunshine House Cac,581962113,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Emanuel County Child Abuse Prevention Center Inc — Sunshine House Cac
7/21/2026,Panoz Family Foundation Inc,582398101,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Panoz Family Foundation Inc / Panoz Family Foundation
7/21/2026,Family Promise Of Athens Inc,571154361,Current,12/2/2027,https://verify.sos.ga.gov/verification/Details.aspx?result=cc969082-e6b7-4dc7-b8f0-a78590c26c2b,Georgia status: Active; matched name: Family Promise of Athens
7/21/2026,Grady Housing Inc,831544970,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Grady Housing Inc / Grady Housing
7/21/2026,21 St Century Leaders Inc,581820875,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=21 St Century Leaders Inc / 21 St Century Leaders
7/21/2026,Pro Bono Partnership Of Atlanta Inc,202614676,Current,6/27/2028,https://verify.sos.ga.gov/verification/Details.aspx?result=60bc97d0-95aa-4060-8d6f-d10f886ac2e2,"Georgia status: Active; matched name: Pro Bono Partnership of Atlanta, Inc."
7/21/2026,Chastain Park Conservancy,810631219,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Chastain Park Conservancy
7/21/2026,Rapha Clinic Of West Georgia,271188932,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Rapha Clinic Of West Georgia
7/21/2026,Plywood People Inc — Gift Card Giver,263973827,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Plywood People Inc — Gift Card Giver
7/21/2026,Gainesville Housing Corporation,272070017,Current,9/1/2027,https://verify.sos.ga.gov/verification/Details.aspx?result=d4d641d6-c0ad-448f-b490-b15f9052902b,Georgia status: Active; matched name: Gainesville Housing Corporation
7/21/2026,C5 Youth Foundation Of Georgia Inc,262498817,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=C5 Youth Foundation Of Georgia Inc / C5 Youth Foundation Of Georgia
7/21/2026,Limestone Valley Resource Conservation & Dev Counsel,581790405,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Limestone Valley Resource Conservation & Dev Counsel
7/21/2026,Putnam Jasper Association For Mentally Handicapped Inc,581153048,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Putnam Jasper Association For Mentally Handicapped Inc / Putnam Jasper Association For Mentally Handicapped
7/21/2026,Via Cognitive Health,581641777,Current,2/2/2028,https://verify.sos.ga.gov/verification/Details.aspx?result=4419a83c-2de1-48b6-ad21-f724278bd4c9,Georgia status: Active; matched name: Via Cognitive Health
7/21/2026,Lifegate Counseling Center At Peachtree Inc,582000645,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Lifegate Counseling Center At Peachtree Inc / Lifegate Counseling Center At Peachtree
7/21/2026,Friends To The Forlorn Pitbull Rescue Inc,270585030,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Friends To The Forlorn Pitbull Rescue Inc / Friends To The Forlorn Pitbull Rescue
7/21/2026,Tybee Island Marine Science Foundation Inc,581990772,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Tybee Island Marine Science Foundation Inc / Tybee Island Marine Science Foundation
7/21/2026,I 58 Mission Inc,453930570,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=I 58 Mission Inc / I 58 Mission
7/21/2026,Clearwater Academy Inc,464705140,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Clearwater Academy Inc / Clearwater Academy
7/21/2026,Warner Robins Day Care Center Inc — Cherished Children,581030849,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Warner Robins Day Care Center Inc — Cherished Children
7/21/2026,Georgia Junior Golf Foundation Inc,581243297,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Georgia Junior Golf Foundation Inc / Georgia Junior Golf Foundation
7/21/2026,Waseca Learning Environment Inc,582040430,Closed,11/23/2000,https://verify.sos.ga.gov/verification/Details.aspx?result=29a17b45-5eb2-401d-a910-b5ea3d9cf83f,Georgia status: Registration Terminated; matched name: Waseca Learning Environment Inc.
7/21/2026,Cobb County Chamber Of Commerce Foundation Inc,581492846,Delinquent,1/13/2013,https://verify.sos.ga.gov/verification/Details.aspx?result=36f75133-8e21-4b83-b4b0-e8266fe862f6,"Georgia status: Lapsed; matched name: Cobb County Chamber Of Commerce Foundation, Inc."
7/21/2026,State Ymca Of Georgia Inc,580566244,Delinquent,6/30/2011,https://verify.sos.ga.gov/verification/Details.aspx?result=7131b862-8885-4f79-b888-ed0efeaab557,"Georgia status: Expired; matched name: State YMCA Of Georgia, Inc."
7/21/2026,Transformations By Austin Angels — Atlanta,852051575,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Transformations By Austin Angels — Atlanta
7/21/2026,Wiphan Care Ministries Inc,261400025,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Wiphan Care Ministries Inc / Wiphan Care Ministries
7/21/2026,Jcvision & Associates Inc,582525433,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Jcvision & Associates Inc / Jcvision & Associates
7/21/2026,Mary Lou Fraser Foundation For Families Inc,581686152,Current,3/5/2027,https://verify.sos.ga.gov/verification/Details.aspx?result=d50ebfec-2241-4932-b019-53ed2af70d8d,"Georgia status: Active; matched name: Mary Lou Fraser Foundation For Families, Inc."
7/21/2026,North Georgia Angel House Inc,134281872,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=North Georgia Angel House Inc / North Georgia Angel House
7/21/2026,Acoustic Neuroma Association,232170836,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Acoustic Neuroma Association
7/21/2026,World Wide Scholastic Esports Foundation Inc — Wwsef,853869024,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=World Wide Scholastic Esports Foundation Inc — Wwsef
7/21/2026,Fannin County Family Connection — Jacqueline Mckee,582356316,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Fannin County Family Connection — Jacqueline Mckee
7/21/2026,Justice Center Of Atlanta Inc,581301810,Closed,6/30/1993,https://verify.sos.ga.gov/verification/Details.aspx?result=2d0dba4d-2a52-4033-a780-773b2d057106,"Georgia status: Registration Terminated; matched name: Justice Center of Atlanta, Inc."
7/21/2026,Funding Reserve Trust For Post Retirement Clergy Benefit Pla,884049499,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Funding Reserve Trust For Post Retirement Clergy Benefit Pla
7/21/2026,Cox Employee Relief Fund Inc,203401306,Upcoming Filing,10/27/2026,https://verify.sos.ga.gov/verification/Details.aspx?result=02bd3834-c983-42bf-af9d-8a2e2c739021,"Georgia status: Active; matched name: Cox Employee Relief Fund, Inc."
7/21/2026,Georgia Prevention Project Inc — Georgia Prevention Project,842678881,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Georgia Prevention Project Inc — Georgia Prevention Project
7/21/2026,Eq Housing Advisors Inc,921353808,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Eq Housing Advisors Inc / Eq Housing Advisors
7/21/2026,Durham Devils Giving Inc,883286213,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Durham Devils Giving Inc / Durham Devils Giving
7/21/2026,Blazesports America Inc,582087265,Upcoming Filing,11/21/2026,https://verify.sos.ga.gov/verification/Details.aspx?result=6fdba5ec-0593-48e6-b58a-66d20c67bec4,"Georgia status: Active; matched name: BlazeSports America, Inc."
7/21/2026,20 Twenty Vision Inc,260372347,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=20 Twenty Vision Inc / 20 Twenty Vision
7/21/2026,Mt Top Boys Home Inc,581340880,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Mt Top Boys Home Inc / Mt Top Boys Home
7/21/2026,The Ascent Project Inc,271148162,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=The Ascent Project Inc / Ascent Project Inc / The Ascent Project
7/21/2026,Lydias Place Inc,822086532,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Lydias Place Inc / Lydias Place
7/21/2026,Carrie Steele Pitts Home Inc,580607078,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Carrie Steele Pitts Home Inc / Carrie Steele Pitts Home
7/21/2026,Georgia Dermatology Physician Assistants Inc,270765626,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Georgia Dermatology Physician Assistants Inc / Georgia Dermatology Physician Assistants
7/21/2026,Broadway Dreams Foundation Corporation — Broadway Dreams Foundation,264771520,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Broadway Dreams Foundation Corporation — Broadway Dreams Foundation
7/21/2026,Be One Together Inc,461190119,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Be One Together Inc / Be One Together
7/21/2026,One Hundred Miles Inc,455260656,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=One Hundred Miles Inc / One Hundred Miles
7/21/2026,Douglas County Taskforce On Family Violence Inc,582565934,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Douglas County Taskforce On Family Violence Inc / Douglas County Taskforce On Family Violence
7/21/2026,Leadership Catalyst Inc,860799625,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Leadership Catalyst Inc / Leadership Catalyst
7/21/2026,Press On South Inc — Press On,843775642,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Press On South Inc — Press On
7/21/2026,Harvest Rain Early Learning Academy,582489584,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Harvest Rain Early Learning Academy
7/21/2026,Ronald Mcdonald House Charities Of Central Georgia Inc,582473799,Current,2/9/2027,https://verify.sos.ga.gov/verification/Details.aspx?result=20346f6c-c885-46d6-b080-6133ad589f06,"Georgia status: Active; matched name: Ronald McDonald House Charities of Central Georgia, Inc."
7/21/2026,Middle Georgia Center For Educational Excellence,134207291,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Middle Georgia Center For Educational Excellence
7/21/2026,Athens Clarke Heritage Foundation Inc,586062318,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Athens Clarke Heritage Foundation Inc / Athens Clarke Heritage Foundation
7/21/2026,Breakthrough Atlanta Inc,844725498,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Breakthrough Atlanta Inc / Breakthrough Atlanta
7/21/2026,Rahabs Rope Inc,203109098,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Rahabs Rope Inc / Rahabs Rope
7/21/2026,Andrew P Stewart Center Inc,582204831,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Andrew P Stewart Center Inc / Andrew P Stewart Center
7/21/2026,City Academy Of Atlanta Inc,834584781,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=City Academy Of Atlanta Inc / City Academy Of Atlanta
7/21/2026,The Columbus Botanical Gardens Inc,582497596,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=The Columbus Botanical Gardens Inc / Columbus Botanical Gardens Inc / The Columbus Botanical Gardens
7/21/2026,Twin Cedars Foundation Inc,582347873,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Twin Cedars Foundation Inc / Twin Cedars Foundation
7/21/2026,Calvary Community Inc,581625626,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Calvary Community Inc / Calvary Community
7/21/2026,Shepherds Staff Ministries Inc,582570529,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Shepherds Staff Ministries Inc / Shepherds Staff Ministries
7/21/2026,Terminus Ballet Inc — Terminus Modern Ballet Theatre,872464948,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Terminus Ballet Inc — Terminus Modern Ballet Theatre
7/21/2026,Northside Health Services Inc,581917328,Closed,2/23/1998,https://verify.sos.ga.gov/verification/Details.aspx?result=df54067e-b6a0-4df5-a1e7-ef1dbb9e0c21,"Georgia status: Registration Terminated; matched name: Northside Health Services, Inc."
7/21/2026,International Sports Federation,731468131,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=International Sports Federation
7/21/2026,Positive Care Personal Care Homes Inc,582609779,Not Registered,,https://verify.sos.ga.gov/verification/Search.aspx?facility=Y&SubmitComplaint=Y,No Georgia result; tried=Positive Care Personal Care Homes Inc / Positive Care Personal Care Homes
